Title,sentiment_title,Tag,Created Date,url,Content,sentiment_content
"The S&P 500 has been buoyant mainly because of A.I. fever, while bonds are having another mediocre year. But as an investor, our columnist is staying the course.",0.1154,GOOGL,2024-06-14T09:05:12+0000,https://www.nytimes.com/2024/06/14/business/stock-market-interest-rates-fed-ai.html,"The Federal Reserve has disappointed investors this year, but no matter. The markets have adjusted.",-0.2871
"The independent candidate, though still a long shot, has found support for his blend of populist economic rhetoric, isolationist foreign policy leanings and government skepticism.",0.34,GOOGL,2024-06-14T09:02:07+0000,https://www.nytimes.com/article/rfk-jr-issues-abortion-immigration.html,"Robert F. Kennedy Jr., the independent presidential candidate, prides himself on changing his mind.",0
Tech-savvy creators are flocking to New Inc. The focus is less on making art than on making it in a way that provides a living.,0,GOOGL,2024-06-14T09:01:10+0000,https://www.nytimes.com/2024/06/14/arts/design/new-inc-new-museum-incubator.html,"Nicole Yi Messier and Victoria Manganiello would like you to talk to their textile. Just pick up the phone and tell it a story. Nothing elaborate — a simple story will do. The textile in question is a few feet away, 18 fabric panels suspended from the ceiling. While you’re talking, ChatGPT will decode the emotions, which are then displayed as colors on fiber optics running through the fabric. The system is constantly evolving, but depending on the circumstances, red could mean joy, blue might mean frustration, purple could signal sadness.",-0.4767
Devolver Digital teams with independent video game studios and gives them immense freedom. Just don’t kill Jeff Bezos.,-0.128,GOOGL,2024-06-14T09:00:11+0000,https://www.nytimes.com/2024/06/14/arts/devolver-digital-video-game-publishing.html,"Until it was canceled for good last year, the annual Electronic Entertainment Expo, or E3, was the video game industry’s big week of exaggeration. The presentations by major game companies were highly corporate affairs and always upbeat about the industry.",0.6908
Serving in Vietnam had turned my father into an angry man. So we went back together.,-0.5106,GOOGL,2024-06-14T04:00:24+0000,https://www.nytimes.com/2024/06/14/style/modern-love-fathers-day-vietnam-couldnt-admit-he-was-hurt.html,"I was born into an angry world. My first lessons as a child involved understanding and avoiding the invisible triggers that permeated our home. My mother was often angry at my father. My brother, upset about our parents’ separation — and by my presence, after he’d been an only child for six years — was often angry at me. And my father, a Vietnam veteran, would routinely lash out at any of us.",-0.9313
The vote was seen as a referendum on his management of the electric car maker and on the limits of executive pay.,-0.1027,GOOGL,2024-06-13T21:13:08+0000,https://www.nytimes.com/2024/06/13/business/tesla-shareholder-vote-elon-musk.html,"Tesla shareholders have reaffirmed a pay award of more than $45 billion for Elon Musk, the chief executive, after it was thrown out in a legal challenge.",0.5994
Brad Smith testified before a House committee a year after Chinese hackers infiltrated Microsoft’s technology and penetrated government networks.,0,GOOGL,2024-06-13T20:03:16+0000,https://www.nytimes.com/2024/06/13/technology/microsoft-hearing-security.html,"Republican lawmakers questioned a senior Microsoft executive on Thursday about the company’s presence in China, about a year after Chinese hackers used the tech giant’s systems to launch a devastating hack of federal government networks.",-0.6908
The Supreme Court may soon decide the fate of dozens of cases brought by cities and states that seek to hold fossil fuel companies accountable.,0.5574,GOOGL,2024-06-13T15:15:10+0000,https://www.nytimes.com/2024/06/13/climate/supreme-court-hawaii-climate-oil-companies.html,"Over the past several years, dozens of cities and states have sued big oil companies, seeking to hold the producers of fossil fuels accountable for their role in causing climate change. ",0
"Stroll along the river, explore a contemporary art scene and admire panoramic views in this scenic Central European capital.",0.4767,GOOGL,2024-06-13T09:06:00+0000,https://www.nytimes.com/interactive/2024/06/13/travel/things-to-do-ljubljana.html,"Stroll along the river, explore a contemporary art scene and admire panoramic views in this scenic Central European capital.",0.4767
The leading companies are co-opting Silicon Valley’s traditional cycle of disruption.,-0.3612,GOOGL,2024-06-13T09:03:37+0000,https://www.nytimes.com/2024/06/13/opinion/big-tech-ftc-ai.html,"Silicon Valley prides itself on disruption: Start-ups develop new technologies, upend existing markets and overtake incumbents. This cycle of creative destruction brought us the personal computer, the internet and the smartphone. But in recent years, a handful of incumbent tech companies have sustained their dominance. Why? We believe they have learned how to co-opt potentially disruptive start-ups before they can become competitive threats.",-0.6757
"New York State passed a bill that will restrict the use of algorithms on minors’ social media feeds, in hopes of addressing mental health concerns.",0.0516,GOOGL,2024-06-13T07:00:11+0000,https://www.nytimes.com/2024/06/13/nyregion/social-media-protections-minors.html,"On websites like Facebook, X and TikTok, a complex set of algorithms helps create curated personalized feeds to keep users engaged on the platform for as long as possible.",0.836
"Computer-aided driving has official support and public acceptance, but state media seldom reports crashes or safety incidents, and online posts are censored.",0.6858,GOOGL,2024-06-13T04:00:35+0000,https://www.nytimes.com/2024/06/13/business/china-driverless-car-safety.html,"Images of the burned vehicle flew through the Chinese internet: An Aito M7 Plus electric sport utility vehicle, operated by an advanced assisted driving system, had crashed on a highway in Shanxi Province on April 26.",0.25
A huge run-up in the stock’s value followed a 2018 vote on Elon Musk’s compensation package. But investors have recently become less enamored.,0.3291,GOOGL,2024-06-13T04:00:26+0000,https://www.nytimes.com/2024/06/13/business/tesla-stock-elon-musk.html,The Tesla shareholder vote over Elon Musk’s pay is in some ways a referendum on the performance of the company and its chief executive.,-0.1027
"Assisted driving systems and robot taxis are becoming more popular with government help, as cities designate large areas for testing on public roads.",0.6997,GOOGL,2024-06-13T04:00:22+0000,https://www.nytimes.com/2024/06/13/business/china-driverless-cars.html,"The world’s largest experiment in driverless cars is underway on the busy streets of Wuhan, a city in central China with 11 million people, 4.5 million cars, eight-lane expressways and towering bridges over the muddy waters of the Yangtze River.",0
The Tesla chief executive had claimed that the A.I. start-up put profits and commercial interests ahead of benefiting humanity.,0.5994,GOOGL,2024-06-11T22:21:36+0000,https://www.nytimes.com/2024/06/11/technology/elon-musk-openai-lawsuit.html,"Elon Musk withdrew his lawsuit on Tuesday against OpenAI, the maker of the online chatbot ChatGPT, a day before a state judge in San Francisco was set to consider whether it should be dismissed.",-0.2263
"At the Art for Tomorrow conference in Venice, participants debated topics like art’s role in a just world and the good and dangerous effects of A.I.",0.3182,GOOGL,2024-06-11T19:15:55+0000,https://www.nytimes.com/2024/06/11/arts/design/art-society-venice-conference.html,The United States is experiencing a moment of extreme tension in which fear and anger are high and false narratives pervade the collective consciousness; culture and the arts have an instrumental role in changing those narratives. That was the potent message conveyed by the opening speaker at the Art for Tomorrow conference in Venice last week.,-0.7713
"Modern Love in miniature, featuring reader-submitted stories of no more than 100 words.",0.4588,GOOGL,2024-06-11T19:00:16+0000,https://www.nytimes.com/2024/06/11/style/tiny-modern-love-stories-i-hated-myself-because-of-the-way-i-looked.html,"“How will I know?” I asked my father before he died. “Talk to me like we are now and listen,” he said. Months passed. I was scared to talk to him. What if I didn’t hear him? On Father’s Day, running barefoot on the beach, I called out, “Dad?” The sharp edge of a shell sliced my foot. My father’s father was a podiatrist. My father was a poet who wrote endlessly about feet. He believed, “The soul is rooted in the foot.” Seven stitches, a beautiful scar. I feel hollow with loss, but my father is still with me. — Hannah Sward",-0.3049
"Word puzzles on LinkedIn. Logic challenges in The Washington Post. For news publishers and tech sites looking to both entice and engage users, games are serious business.",0.34,GOOGL,2024-06-11T15:40:08+0000,https://www.nytimes.com/2024/06/11/technology/news-tech-sites-games.html,What’s a five-letter word for an activity that media and technology companies are increasingly relying on to gain subscribers and keep them coming back?,0.5267
"Created by alumni from Meta and Google, Mistral is just a year old and has already raised more than $1 billion in total from investors, leading to eye-popping valuations.",0.25,GOOGL,2024-06-11T15:09:13+0000,https://www.nytimes.com/2024/06/11/business/mistral-artificial-intelligence-fundraising.html,"Mistral, a French artificial intelligence start-up, said on Tuesday that it had raised 600 million euros, or about $640 million, from investors, a sign of robust interest in a company seen as Europe’s most promising rival to OpenAI and other Silicon Valley A.I. developers.",0.8883
"The tech giant announced a slew of artificial intelligence-focused features, but also signaled it will be patient in rolling out the technology to users.",0,GOOGL,2024-06-11T11:46:02+0000,https://www.nytimes.com/2024/06/11/business/dealbook/apple-go-slow-ai-approach.html,"After months of anticipation, Apple finally introduced its plan to infuse its products with artificial intelligence: Meet Apple Intelligence, which weaves the technology into core features of iPhones, iPads and Macs.",0.765
A new term has emerged to describe dubious A.I.-generated material.,-0.3612,GOOGL,2024-06-11T09:03:19+0000,https://www.nytimes.com/2024/06/11/style/ai-search-slop.html,You may not know exactly what “slop” means in relation to artificial intelligence. But on some level you probably do.,0.2617
The groups say they are increasingly confused and frustrated by how major technology platforms moderate posts about abortion services.,-0.6908,GOOGL,2024-06-11T09:02:23+0000,https://www.nytimes.com/2024/06/11/business/abortion-groups-tech-platforms.html,"TikTok has briefly suspended the account of Hey Jane, a prominent telemedicine abortion service, four times without explanation. Instagram has suspended Mayday Health, a nonprofit that provides information about abortion pill access, without explanation as well. And the search engine Bing has erroneously flagged the website for Aid Access, a major seller of abortion pills online, as unsafe.",-0.6921
"The $3,500 “spatial computing” device has gathered dust on my shelf. Can tweaks and upgrades save it from obsolescence?",0.4939,GOOGL,2024-06-11T09:00:41+0000,https://www.nytimes.com/2024/06/11/technology/apple-vision-pro-needs.html,"When I first got my hands on an Apple Vision Pro early this year, it felt like magic.",0.5423
"Apple and Google are getting up close and personal with user data to craft memos, summarize documents and generate images.",0,GOOGL,2024-06-10T20:28:25+0000,https://www.nytimes.com/2024/06/10/technology/personaltech/apple-google-ai.html,"Every year, Apple and Google announce major software updates that bring new features to our smartphones, like cosmetic overhauls to the home screen, stronger privacy protections and fun messaging tools. This year, the changes will feel more radical because the companies are focusing on reinventing our phones with artificial intelligence.",0.8885
California legislators have made the biggest push to pass new laws to rein in the technology. Colorado passed one protecting consumers.,0,GOOGL,2024-06-10T15:18:11+0000,https://www.nytimes.com/2024/06/10/technology/california-ai-regulation.html,"Lawmakers in California last month advanced about 30 new measures on artificial intelligence aimed at protecting consumers and jobs, one of the biggest efforts yet to regulate the new technology.",0.6249
Wall Street and Silicon Valley will be watching the company’s developers conference closely for signs of whether the iPhone maker can finally catch up on artificial intelligence.,0.4767,GOOGL,2024-06-10T11:31:25+0000,https://www.nytimes.com/2024/06/10/business/dealbook/apple-ai-siri.html,"Heading into Apple’s Worldwide Developers Conference on Monday, big questions are hanging over the tech giant, from muted sales for its Vision Pro headset to growing competition in China and regulatory scrutiny on both sides of the Atlantic.",0.4019
We explore the upcoming legal rulings that will shape online life.,0.128,GOOGL,2024-06-10T10:44:34+0000,https://www.nytimes.com/2024/06/10/briefing/internet-supreme-court-first-amendment.html,"Here is a puzzle at the center of online life: How should we balance freedom of speech with the flood of slanderous statements, extremist manifestoes and conspiracy theories that proliferate on the internet? The United States decided decades ago to let private companies solve that quandary themselves. The Supreme Court made this position official in three major rulings in the 1990s and early 2000s.",0.8402
"We each connect with our social networks in our own way, though there are some universal threads. Take this quiz to find your friendship style, and sign up for Well’s 5-Day Friendship Challenge.",0.7269,GOOGL,2024-06-09T15:05:35+0000,https://www.nytimes.com/interactive/2024/06/09/well/mind/friendship-style-quiz.html,"We each connect with our social networks in our own way, though there are some universal threads. Take this quiz to find your friendship style, and sign up for Well’s 5-Day Friendship Challenge.",0.7269
We explore the apps that are quietly tracking drivers’ habits.,0,GOOGL,2024-06-09T11:22:08+0000,https://www.nytimes.com/2024/06/09/briefing/driving-apps-insurance-tracking.html,You know you have a credit score. Did you know that you might also have a driving score?,0.3818
"Apple, a latecomer to artificial intelligence, has struck a deal with OpenAI and developed tools to improve its Siri voice assistant, which it is set to showcase on Monday.",0.6124,GOOGL,2024-06-09T09:04:03+0000,https://www.nytimes.com/2024/06/09/technology/siri-apple-ai-chatgpt.html,"Each June, Apple unveils its newest software features for the iPhone at its futuristic Silicon Valley campus. But at its annual developer conference on Monday, the company will shine a spotlight on a feature that isn’t new: Siri, its talking assistant, which has been around for more than a decade.",0
"The insurance industry, hungry for insights into how people drive, has turned to automakers and smartphone apps like Life360.",0.3612,GOOGL,2024-06-09T09:00:39+0000,https://www.nytimes.com/2024/06/09/technology/driver-scores-insurance-data-apps.html,You know you have a credit score. Did you know that you might also have a driver score?,0.3818
"Many doulas, relied upon for pregnancy and childbirth support, have started offering their services over text and video. Experts say that’s a good thing.",0.6808,GOOGL,2024-06-08T09:00:58+0000,https://www.nytimes.com/2024/06/08/well/family/virtual-doula-care.html,"Kanwal Haq, a New York-based doula, was on a plane home from a vacation last September when she received a text from her client: “It’s game day here.”",0
"Alarmed by the proliferation of unlicensed stores, Lower East Side residents have banded together to track the shops and push for the authorities to shut them down.",-0.5574,GOOGL,2024-06-08T07:00:31+0000,https://www.nytimes.com/2024/06/08/nyregion/lower-east-side-cannabis-stores.html,"Just before 11 p.m. on a recent Saturday, a young woman was buzzed into Flame Zone Convenience, an unlicensed weed store on Delancey Street in the Lower East Side displaying bags of potent gummies and multiple strains of marijuana, including one called Gunpowder.",-0.5267
"The U.S. once looked to modular construction as an efficient way to build lots of housing at scale, but Sweden picked up the idea and put it into practice.",0.2263,GOOGL,2024-06-08T07:00:21+0000,https://www.nytimes.com/2024/06/08/headway/how-an-american-dream-of-housing-became-a-reality-in-sweden.html,"As an architect, Ivan Rupnik thinks the solution to America’s affordable housing shortage is obvious: Build more houses. Start today. But the way homes are built in the United States makes speed impossible.",0.5927
"Christian Dior, Balenciaga, Chanel, Hermès and Louis Vuitton have turned cruise shows into diplomatic currency.",0,GOOGL,2024-06-07T16:26:54+0000,https://www.nytimes.com/2024/06/07/style/dior-hermes-balenciaga-chanel-cruise.html,When is a fashion show not just a fashion show? When it is a vehicle for cultural diplomacy.,0
Annie Lowrey talks about how the affordability crisis is shaping how Americans perceive the state of the economy.,-0.6249,GOOGL,2024-06-07T09:03:22+0000,https://www.nytimes.com/2024/06/07/opinion/ezra-klein-podcast-annie-lowrey.html,"There’s something weird happening with the economy. On a personal level, most Americans say they’re doing pretty well right now. And according to the data, that’s true. Wages have gone up faster than inflation. Unemployment is low, the stock market is generally up so far this year, and people are buying more stuff.",0.34
It turns out A.I. is surprisingly Canadian.,0.296,GOOGL,2024-06-07T09:01:49+0000,https://www.nytimes.com/2024/06/07/podcasts/hardfork-justin-trudeau-whistleblower.html,Warning: this episode contains strong language.,0.2263
"The romantic shenanigans are the stuff of Hollywood, but the film’s fake contract killer is based on a real man profiled in a Texas Monthly article.",-0.882,GOOGL,2024-06-07T09:01:43+0000,https://www.nytimes.com/2024/06/07/movies/hit-man-netflix-true-story.html,"“Hit men don’t really exist!” an exasperated undercover pretend assassin says in Netflix’s new romantic action comedy, “Hit Man.” But the very existence of the film, which is loosely based on a seemingly strait-laced community college instructor who moonlighted as a fake assassin for the Houston police, proves just how much they fascinate us.",0.2755
The Pacific island nation has become an object of fascination for some Americans who no longer want to deal with the U.S. political divide.,0.1969,GOOGL,2024-06-07T06:00:02+0000,https://www.nytimes.com/2024/06/07/world/australia/new-zealand-american-emigrants.html,"In 2022, Lucy Schultz was fed up. She and her husband were traveling across the United States in a recreational vehicle while she worked as a wedding photographer. Everywhere they went, communities seemed polarized and the news felt bleak. “Our opinion of America was at its lowest,” she said. “It was an endless time warp of confusion.”",0.4215
Which made me angry at him — and then at myself.,-0.5106,GOOGL,2024-06-07T04:00:25+0000,https://www.nytimes.com/2024/06/07/style/modern-love-he-wanted-to-date-younger-women.html,"In April, I published an essay in Madison Magazine about a meet-up where I asked my date, who was my age, 62, how online dating was going for him. Right to my face, with an open smile, he said that for someone so successful and fit (as he apparently saw himself), he was surprised he wasn’t dating younger women.",0.9007
"Progressive elites aren’t helping the people they say they’re fighting for, and they’re hurting the rest of us.",-0.4588,GOOGL,2024-06-06T23:00:06+0000,https://www.nytimes.com/2024/06/06/opinion/elites-progressives-universities.html,"When I was young, I was a man on the left. In the early 1980s, I used to go to the library and read early-20th-century issues of left-wing magazines like The Masses and The New Republic. I was energized by stories of workers fighting for their rights against the elites — at Haymarket, at the 1921 Battle of Blair Mountain, on the railways where the Pullman sleeping car porters struggled for decent wages a few years after that. My heroes were all on the left: John Reed, Clifford Odets, Frances Perkins and Hubert Humphrey.",0.3818
"After returning home from a wedding in Mexico, a traveler found a huge charge on his credit card and suspected a gas station attendant was responsible. Wells Fargo didn’t believe him.",0.743,GOOGL,2024-06-06T09:03:01+0000,https://www.nytimes.com/2024/06/06/travel/credit-card-fraud-wells-fargo.html,"Last October, my extended family spent a week in Todos Santos, in Mexico’s Baja California peninsula, for a wedding. All went well, but when I got back, I noticed an unusual charge on my credit card: $1,500.49, made on the day we flew home to the United States from San José del Cabo. The merchant appeared to be a restaurant in Mexico City. I recalled that when we went to fill up the rental car at a Chevron station near the airport, the attendant placed the card in a hand-held machine and then told me it had been rejected, requiring me to use a second card. Nothing else unusual happened that day, and reviews on Google for this gas station contain eerily similar accusations of fraudulent charges from other tourists. I disputed the charge, but Wells Fargo repeatedly denied my claim, even when I asked the Better Business Bureau to intercede. Can you help? Nate, Wayland, Mass.",-0.5789
"Humane’s Ai Pin was supposed to free people from smartphones, but sales have been slow. Now Humane is talking to HP and others about a potential sale.",0.2846,GOOGL,2024-06-06T09:02:53+0000,https://www.nytimes.com/2024/06/06/technology/humane-ai-pin.html,"Days before gadget reviewers weighed in on the Humane Ai Pin, a futuristic wearable device powered by artificial intelligence, the founders of the company gathered their employees and encouraged them to brace themselves. The reviews might be disappointing, they warned.",0.0772
Tech companies are running low on new experiences to offer us. A new ad for the iPad contains revealing hints of where they could go next.,-0.2732,GOOGL,2024-06-06T09:01:04+0000,https://www.nytimes.com/2024/06/06/magazine/apple-ipad-ad.html,"If you haven’t yet seen the new and already-infamous Apple ad — the one in which a giant mechanical compactor violently crushes a bunch of musical instruments, books, sculptures, art supplies and toys, turning them into an iPad Pro — then Apple’s executives are probably happy. They’ve seen the headlines: “Apple iPad Ad Is Bad”; “Why the Stink of That Bad, Bad iPad Ad Won’t Go Away”; “Apple’s New iPad Ad Is a Neat Metaphor for the End of the World.” They’ve seen the mocking posts on social media. They’re aware that Hugh Grant has weighed in. (“The destruction of the human experience,” he wrote on X. “Courtesy of Silicon Valley.”) In response, Apple has done what it hardly ever does: It apologized. “We missed the mark with this video, and we’re sorry,” one of its vice presidents said. Apple won’t air the ad on TV. It wants to move on, and it wants you to do the same.",-0.926
"Summer in Brooklyn rewards spontaneity, so this packed guide requires no restaurant reservations or advance planning.",0.2263,GOOGL,2024-06-06T09:00:42+0000,https://www.nytimes.com/interactive/2024/06/06/travel/things-to-do-brooklyn.html,"Summer in Brooklyn rewards spontaneity, so this packed guide requires no restaurant reservations or advance planning.",0.2263
"BNN Breaking had millions of readers, an international team of journalists and a publishing deal with Microsoft. But it was full of error-ridden content.",0,GOOGL,2024-06-06T04:00:26+0000,https://www.nytimes.com/2024/06/06/technology/bnn-breaking-ai-generated-news.html,The news was featured on MSN.com: “Prominent Irish broadcaster faces trial over alleged sexual misconduct.” At the top of the story was a photo of Dave Fanning.,0.2023
The Justice Department and the Federal Trade Commission agreed to divide responsibility for investigating three major players in the artificial intelligence industry.,0.8225,GOOGL,2024-06-06T03:38:59+0000,https://www.nytimes.com/2024/06/05/technology/nvidia-microsoft-openai-antitrust-doj-ftc.html,"Federal regulators have reached a deal that allows them to proceed with antitrust investigations into the dominant roles that Microsoft, OpenAI and Nvidia play in the artificial intelligence industry, in the strongest sign of how regulatory scrutiny into the powerful technology has escalated.",0.891
"Everyday tools and free apps on your mobile device can help you collect, translate and digitize new material for your family-tree files.",0.7184,GOOGL,2024-06-05T13:00:19+0000,https://www.nytimes.com/2024/06/05/technology/personaltech/digitize-family-photos-genealogy-phone.html,"Spending time in graveyards and libraries may not be everyone’s idea of summer fun, but for those interested in finding their roots, collecting information about one’s ancestors is a “family” vacation. Sure, genealogy sites have made researching one’s ancestral history much easier with digitized document archives, family-tree-building software and community forums. But not everything is online.",0.8945
"A reader’s uncle and aunt were touched when she sent them a Christmas card, but her sister thinks the gesture was a betrayal of their father’s memory.",-0.7351,GOOGL,2024-06-05T13:00:04+0000,https://www.nytimes.com/2024/06/05/style/grudges-family-member-estrangement.html,"My father, who died seven years ago, was estranged from his brother for over 40 years. (I don’t know why.) So, I haven’t seen my uncle in decades. On a whim, when I was writing Christmas cards this year, I sent one to my uncle. On Valentine’s Day, I came home to find a dozen red roses and a box of candy on my doorstep with a note that read: “Your Christmas card meant the world to us!” It was signed, with love, from my uncle and aunt. I wasn’t sure what to do next, so I sent another note, sharing the details of my life — and eventually I received another dozen roses on my doorstep. My sister is appalled that I reached out to our uncle: Our father would not approve, she said, and it might upset our mother. So what should I do now: honor my dead father’s grievance or give my uncle a call?",-0.6114
The implications for politics reach well beyond deep fakes.,-0.1531,GOOGL,2024-06-05T09:04:21+0000,https://www.nytimes.com/2024/06/05/opinion/will-ai-be-a-creator-or-a-destroyer-of-worlds.html,The advent of A.I. — artificial intelligence — is spurring curiosity and fear. Will A.I. be a creator or a destroyer of worlds?,-0.4767
Druski began hobnobbing with star rappers and athletes after his Everyman sketches grew popular on social media.,0.4215,GOOGL,2024-06-05T09:00:10+0000,https://www.nytimes.com/2024/06/05/arts/druski-drew-desbordes.html,"Before Drew Desbordes appeared in a music video with Drake or lived with the N.F.L. star Odell Beckham Jr., his teary-eyed mother scolded him near the living room couch he had flipped upside down as a stage prop.",0
"The acting budget director, Sandra Beattie, helped a friend and former lawmaker land lobbying and consulting deals, investigators said.",0.4404,GOOGL,2024-06-05T07:00:08+0000,https://www.nytimes.com/2024/06/05/nyregion/ny-balboni-lobbyist-investigation.html,"In the midst of the pandemic in early 2021, New York state officials were hashing out how to build a mobile app to display users’ vaccination status when an unfamiliar face suddenly started joining the conference calls.",0
"Modern Love in miniature, featuring reader-submitted stories of no more than 100 words.",0.4588,GOOGL,2024-06-04T19:00:20+0000,https://www.nytimes.com/2024/06/04/style/tiny-modern-love-stories-we-met-at-a-gay-bar-called-woodys.html,"In a movie, a twangy guitar riff would have played. I was a longtime lone ranger with debilitating social anxiety after moving from New Jersey to Tokyo and back again. She was a sandy-haired palomino mare who had become a therapist for traumatized veterans. The kicker? She, herself, had suffered prolonged abuse, becoming averse to human touch. We stood tall, eyes locked. The more I wrangled for her to like me, the further she cantered away. Then, one night, I rested my forearms on the fence and she approached me for the first time, dipping her nose to my palm. — Saachi Subramaniam",-0.8402
"A group of current and former employees is calling for sweeping changes to the artificial intelligence industry, including greater transparency and protections for whistle-blowers.",0.6808,GOOGL,2024-06-04T13:00:11+0000,https://www.nytimes.com/2024/06/04/technology/openai-culture-whistleblowers.html,"A group of OpenAI insiders is blowing the whistle on what they say is a culture of recklessness and secrecy at the San Francisco artificial intelligence company, which is racing to build the most powerful A.I. systems ever created.",0.8016
"In the past, the G.O.P. could’ve prevented a candidate like Donald Trump from running. But Daniel Schlozman and Sam Rosenfeld argue the party structure has been “hollowed out” over the years.",0.3071,GOOGL,2024-06-04T09:04:26+0000,https://www.nytimes.com/2024/06/04/opinion/ezra-klein-podcast-sam-rosenfeld-daniel-schlozman.html,"After Donald Trump was convicted last week in his hush-money trial, Republican leaders wasted no time in rallying behind him. There was no chance the Republican Party was going to replace Trump as their nominee at this point. Trump has essentially taken over the G.O.P.; his daughter-in-law is even co-chair of the Republican National Committee.",-0.533
"The number of Chinese websites is shrinking and posts are being removed and censored, stoking fears about what happens when history is erased.",-0.4767,GOOGL,2024-06-04T04:00:06+0000,https://www.nytimes.com/2024/06/04/business/china-internet-censorship.html,"Chinese people know their country’s internet is different. There is no Google, YouTube, Facebook or Twitter. They use euphemisms online to communicate the things they are not supposed to mention. When their posts and accounts are censored, they accept it with resignation.",-0.34
"We measured every town, street and building blown apart in Ukraine to show the first comprehensive picture of where people can’t return home.",0.25,GOOGL,2024-06-03T22:07:38+0000,https://www.nytimes.com/interactive/2024/06/03/world/europe/ukraine-destruction.html,"We measured every town, street and building blown apart in Ukraine to show the first comprehensive picture of where people can’t return home.",0.25
"Lawmakers in Albany are rushing to address various environmental and health-related initiatives, with just a week left in the 2024 legislative session.",0,GOOGL,2024-06-03T07:00:10+0000,https://www.nytimes.com/2024/06/03/nyregion/albany-legislature-plastics.html,"In New York, the state legislative session runs for roughly 60 days spread out from January to early June, but most of the actual passing of bills occurs over two periods. The first is when the state passes its budget, a document so overstuffed with unrelated bills that it’s known around the State Capitol as the “big ugly.”",0
The coronavirus pandemic schooled the world in the essential role of global supply chains. Have we learned anything from it?,0,GOOGL,2024-06-02T07:00:34+0000,https://www.nytimes.com/2024/06/02/business/economy/covid-pandemic-global-supply-chains.html,Southern California appeared to be under siege from a blockade.,0
Ditch the dye; live with style.,0,GOOGL,2024-06-01T11:50:02+0000,https://www.nytimes.com/2024/06/01/books/read-like-wind-going-gray.html,"Dear readers,",0.3818
Google appears to have turned off its new A.I. Overviews for a number of searches as it works to minimize errors.,-0.2732,GOOGL,2024-06-01T09:04:10+0000,https://www.nytimes.com/2024/06/01/technology/google-ai-overviews-rollback.html,"When Sundar Pichai, Google’s chief executive, introduced a generative artificial intelligence feature for the company’s search engine last month, he and his colleagues demonstrated the new capability with six text-based queries that the public could try out.",0.4767
"Since Google overhauled its search engine, publishers have tried to assess the danger to their brittle business models while calling for government intervention.",-0.5267,GOOGL,2024-06-01T09:02:28+0000,https://www.nytimes.com/2024/06/01/technology/google-ai-search-publishers.html,"When Frank Pine searched Google for a link to a news article two months ago, he encountered paragraphs generated by artificial intelligence about the topic at the top of his results. To see what he wanted, he had to scroll past them.",0.5994
A fire left Lucy Yu’s literary hub in Chinatown gutted. She was determined to rebuild it.,0,GOOGL,2024-06-01T09:01:40+0000,https://www.nytimes.com/2024/06/01/business/yu-me-bookshop-fire.html,Lucy Yu wasn’t sure if she had smoke in her lungs or was having an anxiety attack. She needed fresh air.,-0.0516
